fpr,tpr,threshold
0.06435333673212569,0.13545939294503692,0.5889800448454859
0.06437269694173223,0.13545939294503692,0.5889715968062511
0.06437269694173223,0.13556193601312552,0.5889715332169402
0.06438560374813658,0.13556193601312552,0.5889699044609262
0.06438560374813658,0.13566447908121412,0.5889697139855775
0.06439851055454093,0.13566447908121412,0.5889568227718516
0.06439851055454093,0.1357670221493027,0.5889476378074826
0.06448885819937143,0.1357670221493027,0.5889176014573969
0.06448885819937143,0.1358695652173913,0.5889166411690353
0.0645017650057758,0.1358695652173913,0.5889125009683541
0.0645017650057758,0.1359721082854799,0.5889113322441678
0.06455984563459541,0.1359721082854799,0.5888924192008085
0.06456629903779758,0.1360746513535685,0.588888618172406
0.06457275244099976,0.1360746513535685,0.5888863723731581
0.06458565924740411,0.1360746513535685,0.5888837585366167
0.06464373987622372,0.1360746513535685,0.5888623571774549
0.06464373987622372,0.1361771944216571,0.588862113766937
0.06466310008583026,0.1361771944216571,0.5888541771515873
0.06466310008583026,0.1362797374897457,0.5888343937334076
0.06482443516588474,0.1362797374897457,0.5887944332095622
0.0648308885690869,0.1363822805578343,0.5887943965885981
0.06492768961711959,0.1363822805578343,0.5887699180451955
0.06494059642352394,0.1363822805578343,0.5887698964672722
0.06495350322992831,0.1363822805578343,0.5887674077871892
0.06495350322992831,0.13648482362592287,0.588767269879979
0.06495995663313048,0.13648482362592287,0.5887664510296343
0.06495995663313048,0.13658736669401148,0.5887646036933251
0.06506321108436534,0.13658736669401148,0.5887394465917096
0.06506321108436534,0.13668990976210008,0.5887373950533739
0.06508257129397188,0.13668990976210008,0.5887362484570039
0.06508257129397188,0.13689499589827728,0.5887327356526005
0.06509547810037623,0.13689499589827728,0.5887293605137426
0.06509547810037623,0.13699753896636588,0.5887283590794985
0.06510838490678059,0.13699753896636588,0.5887243488074112
0.06510838490678059,0.13710008203445448,0.588723130474036
0.06511483830998277,0.13710008203445448,0.5887226789612139
0.06511483830998277,0.13720262510254308,0.5887210252944433
0.0651341985195893,0.13720262510254308,0.5887197673419997
0.06514710532599366,0.13720262510254308,0.5887187444992918
0.06516001213239803,0.13720262510254308,0.5887118598275106
0.06516001213239803,0.13730516817063165,0.5887100315510665
0.06517937234200456,0.13730516817063165,0.5887056696129225
0.06520518595481327,0.13730516817063165,0.5887036125304259
0.06524390637402634,0.13730516817063165,0.5886860173230252
0.0652568131804307,0.13730516817063165,0.5886832517589426
0.06530198700284595,0.13730516817063165,0.5886718143405524
0.06532134721245249,0.13730516817063165,0.5886697364925813
0.06541169485728299,0.13730516817063165,0.588651103497453
0.06541169485728299,0.13740771123872025,0.5886481039085922
0.06549558909891132,0.13740771123872025,0.5886225562799557
0.06550204250211349,0.13751025430680885,0.5886189160034928
0.06554076292132656,0.13751025430680885,0.5886078655163864
0.06554076292132656,0.13761279737489746,0.5886077973078339
0.06555366972773091,0.13761279737489746,0.588606509999646
0.06555366972773091,0.13771534044298606,0.5886041592418415
0.06556657653413528,0.13771534044298606,0.5886003945879681
0.06558593674374182,0.13771534044298606,0.5885965876723173
0.06568919119497667,0.13771534044298606,0.588576478724692
0.06568919119497667,0.13781788351107466,0.5885750042312762
0.06576017863020063,0.13781788351107466,0.5885527632489076
0.06576017863020063,0.13792042657916326,0.588551759112923
0.06576663203340281,0.13792042657916326,0.5885502450140913
0.065773085436605,0.13802296964725186,0.5885475352316897
0.065773085436605,0.13812551271534043,0.5885453376187143
0.06588279329104203,0.13812551271534043,0.5885179436543031
0.06588279329104203,0.13822805578342903,0.5885177548648043
0.06588924669424422,0.13822805578342903,0.588517436388007
0.06588924669424422,0.13833059885151763,0.5885167551900773
0.06592796711345728,0.13833059885151763,0.588509126591048
0.06592796711345728,0.13843314191960623,0.5885051135022777
0.06596668753267035,0.13843314191960623,0.5885004488866502
0.06597959433907472,0.13843314191960623,0.5884983731010976
0.06606348858070303,0.13843314191960623,0.5884683816986038
0.0660763953871074,0.13843314191960623,0.588466422337666
0.0661667430319379,0.13843314191960623,0.5884317890501222
0.06617964983834225,0.13843314191960623,0.5884313831185756
0.06618610324154443,0.13843314191960623,0.5884309676181029
0.06619901004794879,0.13843314191960623,0.5884282121554776
0.06621191685435314,0.13843314191960623,0.5884228306873263
0.0662248236607575,0.13843314191960623,0.5884201948853665
0.06630226449918364,0.13843314191960623,0.5884019693498442
0.066315171305588,0.13843314191960623,0.5883919188046175
0.06637325193440761,0.13843314191960623,0.5883752204698941
0.06637325193440761,0.13853568498769483,0.5883736189085319
0.06641197235362069,0.13853568498769483,0.5883607669372869
0.06641197235362069,0.13863822805578344,0.5883584632216035
0.06641842575682286,0.13863822805578344,0.5883572358471622
0.06642487916002504,0.13874077112387204,0.5883565504317481
0.0664377859664294,0.13874077112387204,0.58835588626632
0.0664377859664294,0.13884331419196064,0.5883527794730137
0.06645714617603593,0.13884331419196064,0.5883457133783455
0.06645714617603593,0.1389458572600492,0.5883450066119912
0.06648941319204682,0.1389458572600492,0.5883374866304177
0.06648941319204682,0.1390484003281378,0.5883366385243864
0.06650231999845119,0.1390484003281378,0.5883361494092573
0.06650231999845119,0.1391509433962264,0.5883360503235691
0.06652168020805772,0.1391509433962264,0.5883300943639436
0.06654749382086643,0.1391509433962264,0.588326378012998
0.06665720167530347,0.1391509433962264,0.5882876466284663
0.06667656188491,0.1391509433962264,0.588283713089469
0.06667656188491,0.139253486464315,0.5882833866322682
0.06672818911052744,0.139253486464315,0.5882676622464913
0.06672818911052744,0.1393560295324036,0.5882668771293741
0.06679272314254922,0.1393560295324036,0.5882496943057566
0.06679272314254922,0.13945857260049221,0.5882472460603266
0.06680562994895357,0.13945857260049221,0.5882462722191145
0.06680562994895357,0.13956111566858082,0.5882450090780705
0.06681853675535794,0.13956111566858082,0.5882374721209858
0.06681853675535794,0.1396636587366694,0.5882374484125911
0.06683789696496448,0.1396636587366694,0.5882311161764848
0.06683789696496448,0.139766201804758,0.5882300874308272
0.0669798718354124,0.139766201804758,0.5881939687378804
0.0669798718354124,0.1398687448728466,0.5881921178191538
0.06699277864181676,0.1398687448728466,0.5881898747001343
0.06699277864181676,0.1399712879409352,0.5881895508719829
0.06699923204501894,0.1399712879409352,0.5881862607728868
0.06699923204501894,0.1400738310090238,0.5881850094442961
0.06702504565782766,0.1400738310090238,0.5881738992747193
0.06702504565782766,0.1401763740771124,0.588168430586064
0.0672831817859148,0.1401763740771124,0.5880910077132632
0.06729608859231916,0.1401763740771124,0.5880899819820271
0.0673735294307453,0.1401763740771124,0.5880683535159931
0.06738643623714966,0.1401763740771124,0.5880671049943972
0.0674380634627671,0.1401763740771124,0.5880603485160768
0.0674380634627671,0.140278917145201,0.5880599475483154
0.06744451686596926,0.140278917145201,0.5880576469830098
0.06744451686596926,0.1403814602132896,0.5880566556899431
0.06757358493001284,0.1403814602132896,0.5880217894035308
0.06757358493001284,0.14048400328137817,0.5880198907473816
0.06758003833321502,0.14048400328137817,0.5880168431764303
0.06759294513961937,0.14048400328137817,0.5880162870323382
0.06761230534922591,0.14048400328137817,0.5880114275233518
0.06762521215563028,0.14048400328137817,0.5880110552349146
0.06762521215563028,0.14058654634946677,0.5880100959548512
0.06764457236523681,0.14058654634946677,0.5879985433381058
0.06764457236523681,0.14068908941755537,0.5879977657026229
0.06767038597804552,0.14068908941755537,0.5879937162995661
0.06768329278444989,0.14068908941755537,0.5879935673268621
0.06772201320366295,0.14068908941755537,0.5879780582250305
0.06773492001006731,0.14068908941755537,0.5879757441686573
0.06778009383248255,0.14068908941755537,0.5879521140315501
0.06778009383248255,0.14079163248564397,0.5879518731425377
0.06780590744529127,0.14079163248564397,0.5879470847779055
0.06784462786450435,0.14079163248564397,0.5879358805722888
0.06784462786450435,0.14089417555373257,0.5879337014699805
0.0679478823157392,0.14089417555373257,0.5879099278644626
0.0679478823157392,0.14099671862182117,0.5879086741368071
0.06796078912214357,0.14099671862182117,0.5879040508483984
0.06796078912214357,0.14120180475799837,0.5879005948807328
0.06801886975096318,0.14120180475799837,0.587886488266416
0.06803177655736753,0.14120180475799837,0.5878841403726621
0.06809631058938931,0.14120180475799837,0.5878632460482781
0.06810921739579368,0.14120180475799837,0.587858642808297
0.06815439121820892,0.14120180475799837,0.5878338327211429
0.06815439121820892,0.14150943396226415,0.5878263658973466
0.06817375142781545,0.14150943396226415,0.5878258642813106
0.06818665823421982,0.14150943396226415,0.5878241120696203
0.06819956504062417,0.14150943396226415,0.587822972495009
0.06827055247584814,0.14150943396226415,0.5878120944879069
0.06827700587905032,0.14161197703035275,0.5878100864986758
0.06854159541033965,0.14161197703035275,0.5877406717924268
0.06854804881354182,0.14171452009844135,0.5877394860288446
0.06854804881354182,0.14181706316652995,0.5877379009792157
0.06856095561994618,0.14181706316652995,0.5877340708105783
0.06856095561994618,0.14191960623461855,0.5877317789516939
0.06868357028078757,0.14191960623461855,0.5876940468286171
0.06868357028078757,0.14202214930270712,0.5876919725224482
0.06872229070000065,0.14202214930270712,0.5876770056669458
0.06872229070000065,0.14212469237079572,0.5876761753817356
0.06874810431280937,0.14212469237079572,0.5876684585334698
0.06874810431280937,0.14222723543888433,0.5876683051388619
0.06876101111921372,0.14222723543888433,0.5876636963147687
0.06876101111921372,0.14232977850697293,0.5876597093978256
0.06881909174803333,0.14232977850697293,0.5876493293257127
0.06881909174803333,0.14243232157506153,0.5876465617885379
0.06886426557044857,0.14243232157506153,0.5876194615957518
0.06886426557044857,0.14253486464315013,0.587615650421769
0.06891589279606601,0.14253486464315013,0.5875965659232674
0.06891589279606601,0.14263740771123873,0.5875957034470487
0.06901914724730086,0.14263740771123873,0.5875631858619385
0.06901914724730086,0.14273995077932733,0.5875612256334807
0.06917402892415316,0.14273995077932733,0.587508106728483
0.06917402892415316,0.1428424938474159,0.5875078291423386
0.06923210955297276,0.1428424938474159,0.5874897320520859
0.06924501635937712,0.1428424938474159,0.5874873063714581
0.06940635143943158,0.1428424938474159,0.587446542178458
0.06940635143943158,0.1429450369155045,0.5874459329811363
0.06950315248746426,0.1429450369155045,0.5874304558175566
0.06950315248746426,0.1430475799835931,0.5874270294736813
0.06959350013229476,0.1430475799835931,0.5873982357969526
0.06959350013229476,0.1431501230516817,0.5873977790673459
0.06959995353549694,0.1431501230516817,0.5873965306962774
0.0696128603419013,0.1431501230516817,0.5873963166832681
0.06963222055150783,0.1431501230516817,0.5873913523277867
0.0696451273579122,0.1431501230516817,0.5873904881586957
0.06971611479313616,0.1431501230516817,0.587372498247843
0.06971611479313616,0.1432526661197703,0.5873710529386151
0.06978064882515794,0.1432526661197703,0.5873373735074187
0.06979355563156231,0.1432526661197703,0.5873340618023298
0.06979355563156231,0.1433552091878589,0.5873334787582648
0.06989035667959498,0.1433552091878589,0.5873124378483029
0.06989035667959498,0.1434577522559475,0.5873119777552115
0.07000006453403203,0.1434577522559475,0.5872662990254442
0.07000006453403203,0.1435602953240361,0.5872657924058142
0.07010977238846906,0.1435602953240361,0.5872311791089869
0.07010977238846906,0.14366283839212468,0.5872299066708003
0.07020012003329956,0.14366283839212468,0.5872009747661182
0.07020012003329956,0.14397046759639048,0.5871972360776969
0.07022593364610827,0.14397046759639048,0.5871904035972818
0.07023238704931045,0.14407301066447908,0.587188319723403
0.07034209490374749,0.14407301066447908,0.587149338743307
0.07034209490374749,0.14417555373256769,0.5871490756817703
0.07036790851655621,0.14417555373256769,0.587129888312417
0.07036790851655621,0.14427809680065629,0.5871272174250255
0.07041953574217363,0.14427809680065629,0.5871115908140606
0.07043244254857799,0.14427809680065629,0.5871104026260392
0.07047761637099324,0.14427809680065629,0.587106332468814
0.07047761637099324,0.1443806398687449,0.587105718732564
0.07056151061262157,0.1443806398687449,0.5870743500541783
0.07056151061262157,0.14448318293683346,0.5870705661060466
0.07057441741902593,0.14448318293683346,0.5870658115383122
0.07069057867666514,0.14448318293683346,0.587021683970316
0.07069057867666514,0.14458572600492206,0.5870200163190147
0.07073575249908039,0.14458572600492206,0.5870116678208115
0.07073575249908039,0.14468826907301066,0.5870083710224978
0.07080028653110218,0.14468826907301066,0.586990890694499
0.07080028653110218,0.14479081214109926,0.5869896017815155
0.07083900695031525,0.14479081214109926,0.5869828280873847
0.0708519137567196,0.14479081214109926,0.5869814622194002
0.07087127396632614,0.14479081214109926,0.5869755368339229
0.07087127396632614,0.14489335520918786,0.5869744827972418
0.07093580799834794,0.14489335520918786,0.5869438606607712
0.07093580799834794,0.14499589827727646,0.5869437282497844
0.07098098182076318,0.14499589827727646,0.586926671438793
0.07098098182076318,0.14509844134536506,0.5869222956167618
0.0710971430784024,0.14509844134536506,0.5868971280434534
0.07111004988480675,0.14509844134536506,0.5868905287628259
0.07111004988480675,0.14520098441345364,0.5868904959534202
0.0711229566912111,0.14530352748154224,0.5868903994866306
0.07112941009441329,0.14530352748154224,0.5868887589045628
0.07114231690081764,0.14530352748154224,0.5868836755263588
0.07117458391682854,0.14530352748154224,0.5868774132080365
0.0711874907232329,0.14530352748154224,0.586875291175033
0.07123266454564815,0.14530352748154224,0.5868649253657858
0.07123911794885032,0.14540607054963084,0.5868583154927826
0.07123911794885032,0.14550861361771944,0.5868573598804622
0.07126493156165904,0.14550861361771944,0.5868479470568537
0.07127138496486123,0.14561115668580804,0.5868471970604614
0.07131010538407428,0.14561115668580804,0.586835660949108
0.07131010538407428,0.14571369975389664,0.5868321041245039
0.07131655878727647,0.14571369975389664,0.5868297829925363
0.071335918996883,0.14571369975389664,0.5868288725273575
0.07135527920648954,0.14571369975389664,0.5868257844765795
0.0713681860128939,0.14571369975389664,0.5868240062683749
0.07138754622250043,0.14571369975389664,0.5868208530830573
0.07138754622250043,0.14591878589007384,0.5868184063247597
0.0714004530289048,0.14591878589007384,0.5868179356028935
0.0714004530289048,0.14602132895816242,0.5868175122244828
0.07145208025452222,0.14602132895816242,0.5868024629403615
0.07146498706092658,0.14602132895816242,0.5868018840322181
0.07148434727053311,0.14602132895816242,0.5867995605713281
0.07149725407693747,0.14602132895816242,0.5867990441116923
0.07163277554418322,0.14602132895816242,0.5867631265318118
0.07163277554418322,0.14612387202625102,0.5867616722442963
0.07166504256019411,0.14612387202625102,0.5867510291076271
0.07166504256019411,0.14622641509433962,0.5867472267853175
0.07176829701142898,0.14622641509433962,0.5867116068203314
0.07176829701142898,0.14632895816242822,0.5867092669671847
0.07178765722103551,0.14632895816242822,0.5867039282167582
0.07178765722103551,0.14643150123051682,0.5867009850855208
0.0717941106242377,0.14643150123051682,0.5866987798911748
0.0717941106242377,0.14653404429860542,0.5866913717879159
0.0718199242370464,0.14653404429860542,0.5866766370699846
0.07183283104345077,0.14653404429860542,0.5866766191327675
0.07186509805946166,0.14653404429860542,0.5866596312974234
0.07186509805946166,0.14663658736669402,0.5866591512315376
0.0718844582690682,0.14663658736669402,0.5866538790312721
0.0718844582690682,0.14673913043478262,0.5866470718593658
0.07205224675232484,0.14673913043478262,0.5866092647850936
0.07205224675232484,0.1468416735028712,0.5866092636772676
0.07211032738114445,0.1468416735028712,0.5865952558154882
0.07211032738114445,0.1469442165709598,0.5865934965320131
0.07213614099395316,0.1469442165709598,0.586576448679071
0.07214904780035752,0.1469442165709598,0.5865762041447207
0.0721555012035597,0.1469442165709598,0.5865732062026471
0.0721555012035597,0.1470467596390484,0.5865731545828823
0.07217486141316623,0.1470467596390484,0.5865709734133077
0.0721877682195706,0.1470467596390484,0.5865707651294155
0.07222003523558149,0.1470467596390484,0.5865568199216222
0.07222003523558149,0.147149302707137,0.5865552803436452
0.0722781158644011,0.147149302707137,0.5865402118203852
0.0722781158644011,0.1472518457752256,0.5865402047454705
0.0724265441380512,0.1472518457752256,0.5864899898251748
0.0724265441380512,0.1473543888433142,0.5864898276581261
0.07249753157327517,0.1473543888433142,0.5864728531325527
0.07249753157327517,0.1474569319114028,0.5864689371436165
0.07251043837967952,0.1474569319114028,0.5864657547026604
0.07252979858928606,0.1474569319114028,0.586459608445602
0.07263305304052092,0.1474569319114028,0.5864267486495084
0.07263305304052092,0.14755947497949137,0.5864234596277895
0.0726975870725427,0.14755947497949137,0.5863991090408744
0.0726975870725427,0.14766201804757997,0.5863988267980064
0.07271049387894707,0.14766201804757997,0.5863958249438154
0.07272340068535142,0.14766201804757997,0.5863893712008269
0.0727298540885536,0.14766201804757997,0.5863888067141809
0.0727298540885536,0.14776456111566857,0.5863875527355756
0.07274276089495796,0.14776456111566857,0.5863855383039234
0.07274276089495796,0.14796964725184578,0.5863829702241795
0.07278148131417103,0.14796964725184578,0.5863704887650955
0.07279438812057538,0.14796964725184578,0.5863663672830289
0.07286537555579935,0.14796964725184578,0.5863466953885582
0.07286537555579935,0.14807219031993438,0.5863451053879755
0.07289764257181025,0.14807219031993438,0.5863392956863008
0.07290409597501242,0.14817473338802298,0.5863384468057807
0.07292990958782114,0.14817473338802298,0.5863312849236929
0.07292990958782114,0.14827727645611158,0.5863248435005948
0.07293636299102331,0.14827727645611158,0.5863245593560786
0.07293636299102331,0.14837981952420015,0.5863233353269459
0.0729428163942255,0.14837981952420015,0.5863226938549931
0.07295572320062985,0.14837981952420015,0.5863225740393545
0.07307833786147125,0.14837981952420015,0.5862814049650334
0.07307833786147125,0.14848236259228875,0.5862813840821346
0.07314287189349303,0.14848236259228875,0.5862654533825171
0.07316868550630175,0.14858490566037735,0.5862652661588924
0.07323321953832354,0.14858490566037735,0.5862467314265775
0.07323321953832354,0.14868744872846595,0.5862465715492322
0.0732461263447279,0.14868744872846595,0.586245257750212
0.0732461263447279,0.14878999179655455,0.5862443754861281
0.07333002058635621,0.14878999179655455,0.5862113630144129
0.07334292739276058,0.14878999179655455,0.5862068744668323
0.07337519440877147,0.14878999179655455,0.5861985762048878
0.07337519440877147,0.14889253486464316,0.5861970274442821
0.07351071587601722,0.14889253486464316,0.5861596323549981
0.07352362268242157,0.14889253486464316,0.5861588328823464
0.07353652948882593,0.14889253486464316,0.5861538258215828
0.07353652948882593,0.14899507793273176,0.5861528749351644
0.07356234310163465,0.14899507793273176,0.5861426491785684
0.07356234310163465,0.14909762100082036,0.5861418597334662
0.07360106352084772,0.14909762100082036,0.5861341319777178
0.07361397032725207,0.14909762100082036,0.5861300173463772
0.07370431797208257,0.14909762100082036,0.5861054820221422
0.07370431797208257,0.14920016406890893,0.5861034263997293
0.07373658498809348,0.14920016406890893,0.586092427380761
0.07373658498809348,0.14930270713699753,0.5860913444057277
0.07374303839129565,0.14930270713699753,0.5860912658143106
0.07374303839129565,0.14940525020508613,0.5860912621191073
0.07377530540730655,0.14940525020508613,0.5860877791970958
0.07377530540730655,0.14950779327317473,0.5860873021320989
0.07382693263292398,0.14950779327317473,0.5860729826611549
0.07382693263292398,0.14961033634126333,0.5860664077789136
0.07386565305213705,0.14961033634126333,0.5860554260909479
0.07386565305213705,0.14981542247744054,0.586053171101829
0.0739430938905632,0.14981542247744054,0.5860297777248141
0.0739430938905632,0.14991796554552914,0.5860287196136805
0.0739689075033719,0.14991796554552914,0.5860252256833407
0.07397536090657408,0.1500205086136177,0.5860251345667098
0.07398826771297844,0.1500205086136177,0.5860191567381606
0.07398826771297844,0.1501230516817063,0.5860171062770472
0.07403989493859586,0.1501230516817063,0.5860033109947314
0.07403989493859586,0.1502255947497949,0.5860028166180287
0.0740592551482024,0.1502255947497949,0.5860021081325996
0.0740592551482024,0.1503281378178835,0.5859974815132448
0.07408506876101112,0.1503281378178835,0.5859893726664416
0.07408506876101112,0.1504306808859721,0.5859891442579201
0.07409797556741547,0.1504306808859721,0.5859872065378215
0.07411088237381984,0.1504306808859721,0.5859845566241249
0.07413024258342638,0.1504306808859721,0.5859775278613814
0.07416250959943727,0.1504306808859721,0.5859426828700717
0.07416250959943727,0.1505332239540607,0.5859422633553714
0.07422059022825687,0.1505332239540607,0.5859236421217975
0.07422059022825687,0.15063576702214931,0.5859184029828506
0.07434320488909826,0.15063576702214931,0.5858873780215762
0.07434320488909826,0.1507383100902379,0.5858863787368304
0.07446581954993967,0.1507383100902379,0.5858490993947946
0.07446581954993967,0.1509433962264151,0.5858448652011492
0.07458198080757887,0.1509433962264151,0.5858194496027804
0.07458198080757887,0.1510459392945037,0.5858072983063096
0.07461424782358977,0.1510459392945037,0.5858004023178351
0.07461424782358977,0.1511484823625923,0.585799218925007
0.07464651483960066,0.1511484823625923,0.5857937438541203
0.07464651483960066,0.1512510254306809,0.5857926079060313
0.07465296824280285,0.1512510254306809,0.5857914531805917
0.07465296824280285,0.1513535684987695,0.5857898406721069
0.07465942164600502,0.1513535684987695,0.5857884511262389
0.07465942164600502,0.1514561115668581,0.5857867397517339
0.07469168866201592,0.1514561115668581,0.5857849752583173
0.07469168866201592,0.15155865463494667,0.5857785934917609
0.07472395567802681,0.15155865463494667,0.5857742455918531
0.07473686248443116,0.15155865463494667,0.5857740847255025
0.07476912950044205,0.15155865463494667,0.5857605049234987
0.07476912950044205,0.15166119770303527,0.5857600349280446
0.07480784991965513,0.15166119770303527,0.5857558826310725
0.07480784991965513,0.15176374077112387,0.5857537408828752
0.07481430332285731,0.15186628383921247,0.5857516612002425
0.07482721012926166,0.15186628383921247,0.5857497464293027
0.07482721012926166,0.15196882690730107,0.5857437101612164
0.07485947714527257,0.15196882690730107,0.5857386184866508
0.07485947714527257,0.15207136997538967,0.5857350495436917
0.07505307924133792,0.15207136997538967,0.5856771271693619
0.07507889285414664,0.15207136997538967,0.5856683383355544
0.07511115987015753,0.15207136997538967,0.5856621753788327
0.07511115987015753,0.15217391304347827,0.585661755572681
0.07516924049897714,0.15217391304347827,0.5856358102583822
0.07519505411178586,0.15237899917965544,0.5856335887582129
0.07534993578863813,0.15237899917965544,0.5855809857065101
0.07534993578863813,0.15248154224774405,0.5855800426265244
0.07536929599824467,0.15248154224774405,0.5855658143210823
0.07538220280464904,0.15248154224774405,0.585562854070417
0.07540156301425557,0.15248154224774405,0.5855600548437959
0.07540156301425557,0.15258408531583265,0.5855594993090317
0.07547255044947954,0.15258408531583265,0.5855246580207709
0.07547255044947954,0.15268662838392125,0.5855212333186335
0.07562097872312964,0.15268662838392125,0.5854921445487791
0.07562097872312964,0.15278917145200985,0.5854917870911701
0.07565324573914053,0.15278917145200985,0.585480386783936
0.07565969914234272,0.15289171452009845,0.5854788555749278
0.07571777977116233,0.15289171452009845,0.585468953404854
0.07571777977116233,0.15299425758818705,0.5854647371730072
0.0757242331743645,0.15299425758818705,0.5854642942535015
0.0757242331743645,0.15309680065627562,0.5854626433185696
0.0757823138031841,0.15309680065627562,0.5854379070685964
0.0757823138031841,0.15319934372436422,0.5854349425166812
0.07579522060958847,0.15319934372436422,0.5854337805427803
0.07579522060958847,0.15330188679245282,0.5854326117800314
0.07586620804481244,0.15330188679245282,0.585417991070455
0.07587911485121679,0.15330188679245282,0.5854173903102432
0.07589847506082333,0.15330188679245282,0.5854097688016666
0.07591138186722768,0.15330188679245282,0.5854085333688849
0.0759371954800364,0.15330188679245282,0.5854026793018374
0.0759371954800364,0.15340442986054142,0.5853978816451854
0.07595655568964294,0.15340442986054142,0.5853920198819123
0.07596300909284512,0.15350697292863003,0.5853903566018668
0.07605335673767562,0.15350697292863003,0.5853659418981654
0.07605335673767562,0.15360951599671863,0.5853631255565322
0.07612434417289958,0.15360951599671863,0.5853374950728032
0.07613725097930393,0.15360951599671863,0.5853340478073326
0.07624695883374097,0.15360951599671863,0.5852977679736295
0.07624695883374097,0.15371205906480723,0.5852943211844234
0.07634375988177365,0.15371205906480723,0.5852506098350111
0.076356666688178,0.15371205906480723,0.5852499004163005
0.0764212007201998,0.15371205906480723,0.5852208272806185
0.0764212007201998,0.15381460213289583,0.585219654241742
0.0765115483650303,0.15381460213289583,0.5851913753528852
0.07652445517143465,0.15381460213289583,0.5851905708723156
0.07655026878424337,0.15381460213289583,0.5851873263681479
0.0765696289938499,0.15381460213289583,0.5851864254558341
0.07657608239705209,0.15381460213289583,0.5851830905802763
0.07657608239705209,0.1539171452009844,0.5851757503410355
0.07658898920345644,0.1539171452009844,0.5851753188526403
0.07667288344508477,0.1539171452009844,0.5851503639353589
0.07667288344508477,0.154019688269073,0.5851500826643552
0.07669224365469131,0.154019688269073,0.5851438998502609
0.07670515046109566,0.154019688269073,0.5851432741464992
0.0768148583155327,0.154019688269073,0.585111651197398
0.07682776512193705,0.1541222313371616,0.5851026566233218
0.07682776512193705,0.1543273174733388,0.5850959750078749
0.07684067192834142,0.1543273174733388,0.5850892043111858
0.07684067192834142,0.1544298605414274,0.5850872846571805
0.07686003213794795,0.1544298605414274,0.58508245949538
0.07686003213794795,0.154532403609516,0.585082389694814
0.0768729389443523,0.154532403609516,0.5850808710910974
0.0768729389443523,0.1546349466776046,0.585078790098671
0.07691811276676755,0.1546349466776046,0.5850648922463247
0.07693747297637409,0.15473748974569318,0.58505889427165
0.0769632865891828,0.15473748974569318,0.585051046826775
0.0769632865891828,0.15484003281378178,0.5850479010263052
0.0769632865891828,0.15504511894995898,0.5850466639559114
0.07700200700839588,0.15504511894995898,0.5850441471784688
0.07701491381480023,0.15504511894995898,0.5850428600071405
0.07702136721800242,0.15504511894995898,0.5850403161029886
0.07702136721800242,0.15514766201804758,0.585039801758474
0.0770278206212046,0.15514766201804758,0.5850393784245455
0.07704072742760895,0.15514766201804758,0.5850384982016653
0.0770859012500242,0.15514766201804758,0.5850240799325702
0.07709880805642856,0.15514766201804758,0.5850149699077931
0.0771439818788438,0.15514766201804758,0.584995538181013
0.0771439818788438,0.15525020508613618,0.5849935293175843
0.07725368973328084,0.15525020508613618,0.5849614731550743
0.0772665965396852,0.15525020508613618,0.5849581623216311
0.07727950334608956,0.15525020508613618,0.5849565118480546
0.07727950334608956,0.15535274815422478,0.5849549537899716
0.07730531695889828,0.15535274815422478,0.5849447035147184
0.07731822376530263,0.15545529122231339,0.5849442978988993
0.07735049078131352,0.15545529122231339,0.5849364324966496
0.07735049078131352,0.15555783429040196,0.5849358632831456
0.0773569441845157,0.15555783429040196,0.5849353283408216
0.0773569441845157,0.15576292042657916,0.5849222298619254
0.07747310544215492,0.15576292042657916,0.584877496532035
0.07747310544215492,0.15586546349466776,0.584867419860357
0.07752473266777235,0.15586546349466776,0.5848559883159496
0.07752473266777235,0.15596800656275636,0.58485593624851
0.07753118607097453,0.15596800656275636,0.58485206709702
0.07753118607097453,0.15607054963084496,0.5848501737915917
0.0775376394741767,0.15607054963084496,0.5848500152663496
0.0775376394741767,0.15627563576702214,0.5848387813758135
0.07754409287737889,0.15627563576702214,0.5848382791160452
0.07754409287737889,0.15637817883511074,0.5848317693409574
0.0776021735061985,0.15637817883511074,0.5848138039158824
0.0776021735061985,0.15648072190319934,0.5848118214012678
0.07761508031260285,0.15648072190319934,0.5848112666779397
0.07761508031260285,0.15658326497128794,0.5848094152246401
0.0776279871190072,0.15658326497128794,0.5847974524500192
0.07763444052220939,0.15668580803937654,0.5847935656515663
0.07764089392541157,0.15668580803937654,0.5847921599503377
0.07764734732861374,0.15678835110746514,0.5847912577855283
0.07771188136063553,0.15678835110746514,0.5847744643938697
0.07771188136063553,0.15689089417555374,0.5847734504229214
0.07774414837664642,0.15689089417555374,0.5847638811218182
0.07774414837664642,0.15699343724364234,0.5847622924437486
0.0777828687958595,0.15699343724364234,0.5847531743389243
0.0777828687958595,0.15709598031173092,0.5847523229738427
0.07778932219906168,0.15709598031173092,0.5847512357550556
0.07780222900546603,0.15709598031173092,0.5847470381043977
0.07780868240866821,0.15709598031173092,0.5847460983526895
0.07782158921507257,0.15709598031173092,0.5847445598969043
0.07782804261827475,0.15709598031173092,0.5847443512409082
0.0778409494246791,0.15709598031173092,0.5847410870923295
0.07788612324709436,0.15709598031173092,0.5847250617384087
0.0779054834567009,0.15709598031173092,0.5847244606863695
0.07795711068231832,0.15709598031173092,0.584712881059173
